thomas_num,thomas_name,last_name,first_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
4859,"Towns, Edolphus",Towns, Edolphus,15072,103,1993,NY,10,1,1,1982,0,1,0,96,9216,-0.561999977,0.403999984,0.222999975,31,0,0,1,0,0,6,36,0,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0,1,1,1,1,1,15,2,1,1,1,0.464645028,0.247322544
4860,"Traficant, James",Traficant, James,15121,103,1993,OH,17,1,1,1984,0,0,0,84,7056,-0.075999998,0.082000002,0.263000011,19,0,0,1,0,0,5,25,0,0,0,0,0,0,2,2,2,2,0,29,4,3,1,1,8,4,4,4,0,39,10,9,7,1,2.664928913,0.493296862
4861,"Tucker, Walter",Tucker, Walter,29319,103,1993,CA,37,1,1,1992,0,1,0,86,7396,-0.486000001,0.328000009,0.147,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.062532932,
4862,"Underwood, Robert",Underwood, Robert,,103,1993,GU,1,,0,1992,0,0,0,,,,,,1,0,0,0,0,0,1,1,0,,0,0,0,0,2,2,2,2,2,10,0,0,0,0,1,0,0,0,0,13,2,2,2,2,2.220621586,
4863,"Unsoeld, Jolene",Unsoeld, Jolene,15629,103,1993,WA,3,1,1,1988,1,0,0,56,3136,-0.531000018,0.373000026,0.192000017,9,0,0,0,0,0,3,9,1,0.230000004,0,0,0,0,4,4,3,2,1,12,2,0,0,0,0,0,0,0,0,16,6,3,2,1,2.393886805,0.872307003
4864,"Upton, Fred",Upton, Fred,15446,103,1993,MI,6,0,0,1986,0,0,0,62,3844,0.342999995,0.500999987,0.681999981,16,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,14,1,0,0,0,0.269902885,0.16533576
4865,"Valentine, Tim",Valentine, Tim,15073,103,1993,NC,2,1,1,1982,0,0,0,54,2916,-0.086000003,0.071999997,0.252999991,12,0,0,1,0,0,6,36,1,0.189999998,0,0,1,1,2,2,2,2,0,11,1,1,0,0,0,0,0,0,0,13,3,3,2,0,1.43381393,2.523612499
4866,"Velazquez, Nydia",Velazquez, Nydia,29378,103,1993,NY,12,1,1,1992,1,0,1,77,5929,-0.619000018,0.461000025,0.280000031,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0.198948279,
4867,"Vento, Bruce",Vento, Bruce,14458,103,1993,MN,4,1,1,1976,0,0,0,57,3249,-0.51700002,0.359000027,0.178000018,8,0,0,0,0,0,9,81,1,0.210999995,0,0,0,0,10,8,7,4,1,14,7,3,2,0,0,0,0,0,0,24,15,10,6,1,5.07098341,4.654378891
4868,"Visclosky, Peter",Visclosky, Peter,15124,103,1993,IN,1,1,1,1984,0,0,0,69,4761,-0.409000009,0.251000017,0.070000008,10,0,0,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.140699103,1.125934362
4869,"Volkmer, Harold",Volkmer, Harold,14459,103,1993,MO,9,1,1,1976,0,0,0,48,2304,-0.263999999,0.105999999,0.075000003,9,0,0,1,0,0,9,81,1,0.266000003,0,0,0,0,1,1,0,0,0,10,2,0,0,0,4,0,0,0,0,15,3,0,0,0,0.454282165,0.763875484
4870,"Vucanovich, Barbara",Vucanovich, Barbara,15075,103,1993,NV,2,0,0,1982,1,0,0,48,2304,0.414000005,0.572000027,0.753000021,2,0,0,0,1,0,6,36,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,2,1,1,1,0,17,2,1,1,0,0.356659323,0.253417492
4871,"Walker, Robert",Walker, Robert,14461,103,1993,PA,16,0,0,1976,0,0,0,65,4225,0.619000018,0.77700001,0.958000004,21,0,0,0,0,0,9,81,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0.298042715,0.378771037
4872,"Walsh, James",Walsh, James,15630,103,1993,NY,25,0,0,1988,0,0,0,56,3136,0.187000006,0.344999999,0.526000023,31,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.062532932,0.121969007
4873,"Washington, Craig",Washington, Craig,29145,103,1993,TX,18,1,1,1989,0,1,0,65,4225,-0.791000009,0.633000016,0.452000022,30,0,0,0,0,0,3,9,1,0.209999993,0,0,1,1,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0.143825755,0.067760557
4874,"Waters, Maxine",Waters, Maxine,29106,103,1993,CA,35,1,1,1990,1,1,0,83,6889,-0.72299999,0.564999998,0.384000003,52,0,0,0,0,0,2,4,1,0.625,0,0,0,0,0,0,0,0,0,13,2,1,1,0,0,0,0,0,0,13,2,1,1,0,0.528592944,0.192439988
4875,"Watt, Melvin",Watt, Melvin,29383,103,1993,NC,12,1,1,1992,0,1,0,70,4900,-0.625999987,0.467999995,0.287,12,0,0,0,0,0,1,1,1,0.202999994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4876,"Waxman, Henry",Waxman, Henry,14280,103,1993,CA,29,1,1,1974,0,0,0,61,3721,-0.513000011,0.355000019,0.17400001,52,0,0,1,0,0,10,100,1,0.526000023,0,0,0,0,15,13,11,8,2,14,4,2,2,0,2,0,0,0,0,31,17,13,10,2,7.651735783,7.680697441
4877,"Weldon, Curt",Weldon, Curt,15447,103,1993,PA,7,0,0,1986,0,0,0,66,4356,0.222000003,0.379999995,0.56099999,21,0,0,0,0,0,4,16,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0.633066058,0.329081774
4878,"Wheat, Alan",Wheat, Alan,15076,103,1993,MO,5,1,1,1982,0,1,0,59,3481,-0.472000003,0.31400001,0.133000001,9,0,0,1,1,0,6,36,1,0.266000003,0,0,0,0,0,0,0,0,0,15,3,2,2,2,4,2,2,2,2,19,5,4,4,4,1.50972712,0.290703952
4879,"Whitten, Jamie",Whitten, Jamie,10075,103,1993,MS,1,1,1,1941,0,0,0,59,3481,-0.321999997,0.16399999,0.017000003,5,0,0,0,1,0,27,729,1,0.185000002,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.094810665,9.052381516
4880,"Williams, Pat",Williams, Pat,14672,103,1993,MT,1,1,1,1978,0,0,0,50,2500,-0.338999987,0.180999979,1.34E-08,1,0,0,1,0,0,8,64,1,0.114,0,0,0,0,7,7,4,4,1,15,2,1,1,1,0,0,0,0,0,22,9,5,5,2,3.968045712,2.245727777
4881,"Wilson, Charles",Wilson, Charles,14062,103,1993,TX,2,1,1,1972,0,0,0,56,3136,-0.158000007,7.27E-09,0.180999994,30,0,0,0,1,0,11,121,1,0.191,0,0,1,1,0,0,0,0,0,9,3,0,0,0,2,0,0,0,0,11,3,0,0,0,0.337584972,0.364559442
4882,"Wise, Robert",Wise, Robert,15077,103,1993,WV,2,1,1,1982,0,0,0,71,5041,-0.323000014,0.165000007,0.015999986,3,0,0,1,0,1,6,36,1,0.150000006,0,0,0,0,2,1,2,2,0,7,1,0,0,0,0,0,0,0,0,9,2,2,2,0,1.155688167,0.46415633
4883,"Wolf, Frank",Wolf, Frank,14869,103,1993,VA,10,0,0,1980,0,0,0,64,4096,0.300999999,0.458999991,0.639999986,11,0,0,0,1,0,7,49,0,0,0,0,1,0,1,1,0,0,0,9,2,0,0,0,0,0,0,0,0,10,3,0,0,0,0.426142365,1.112382293
4884,"Woolsey, Lynn",Woolsey, Lynn,29309,103,1993,CA,6,1,1,1992,1,0,0,65,4225,-0.481999993,0.324000001,0.142999992,52,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.251143008,
4885,"Wyden, Ron",Wyden, Ron,14871,103,1993,OR,3,1,1,1980,0,0,0,77,5929,-0.342999995,0.184999987,0.003999995,5,0,0,1,0,0,7,49,0,0,0,0,0,0,3,3,3,2,2,26,3,0,0,0,0,0,0,0,0,29,6,3,2,2,2.993623018,3.815556765
4886,"Wynn, Albert",Wynn, Albert,29355,103,1993,MD,4,1,1,1992,0,1,0,75,5625,-0.423999995,0.266000003,0.084999993,8,0,0,0,0,0,1,1,1,0.203999996,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.109432638,
4887,"Yates, Sidney",Yates, Sidney,10421,103,1993,IL,9,1,1,1964,0,0,0,68,4624,-0.591000021,0.433000028,0.252000034,20,0,0,1,1,0,15,225,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2.076795816,2.298170328
4888,"Young, Don",Young, Don,14066,103,1993,AK,1,0,0,1973,0,0,0,47,2209,0.307000011,0.465000004,0.646000028,1,0,0,0,0,0,11,121,1,0.319999993,0,0,0,0,3,2,3,2,1,20,7,3,2,0,0,0,0,0,0,23,9,6,4,1,3.036279917,2.358413219
4889,"Young, C.W.",Young, C.W.,13047,103,1993,FL,10,0,0,1970,0,0,0,57,3249,0.356999993,0.514999986,0.69599998,23,0,0,0,1,0,12,144,1,0.224000007,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015633233,0.084697202
4890,"Zeliff, William",Zeliff, William,29130,103,1993,NH,1,0,0,1990,0,0,0,53,2809,0.449000001,0.606999993,0.787999988,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.062532932,0.475896597
4891,"Zimmer, Dick",Zimmer, Dick,29133,103,1993,NJ,12,0,0,1990,0,0,0,64,4096,0.284999996,0.442999989,0.624000013,13,0,0,0,0,0,2,4,1,0.254999995,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.390830845,0.345571846
4892,"de Lugo, Ron",de Lugo, Ron,,103,1993,VI,1,,0,1980,0,0,1,,,,,,1,0,0,1,0,0,7,49,1,,0,0,0,0,0,0,0,0,0,13,3,2,2,1,7,6,6,6,5,20,9,8,8,6,1.602157712,
4893,"de la Garza, E.",de la Garza, E.,10716,103,1993,TX,15,1,1,1964,0,0,1,60,3600,-0.273000002,0.115000002,0.066,30,0,1,0,0,0,15,225,1,0.191,0,0,1,1,10,9,9,9,5,15,3,3,2,0,0,0,0,0,0,25,12,12,11,5,8.3139534,6.356044769
4894,"Abercrombie, Neil",Abercrombie, Neil,15245,104,1995,HI,1,1,0,1990,0,0,0,54,2916,-0.479999989,0.662999988,0.898000002,2,0,0,0,0,0,3,9,1,0.275999993,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,6,1,1,1,1,0.693415821,0.097937308
4895,"Ackerman, Gary",Ackerman, Gary,15000,104,1995,NY,5,1,0,1983,0,0,0,55,3025,-0.460999995,0.643999994,0.879000008,31,0,0,0,0,0,7,49,1,0.407000005,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.1721766,0.512959719
4896,"Allard, Wayne",Allard, Wayne,29108,104,1995,CO,4,0,1,1990,0,0,0,72,5184,0.600000024,0.417000026,0.182000026,6,0,0,1,0,1,3,9,1,0.300000012,0,0,0,0,2,2,1,1,1,9,3,2,2,1,0,0,0,0,0,11,5,3,3,2,2.513904095,0.205254555
4897,"Andrews, Robert",Andrews, Robert,29132,104,1995,NJ,1,1,0,1990,0,0,0,72,5184,-0.217999995,0.400999993,0.635999978,13,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.382614672,0.391842097
4898,"Archer, Bill",Archer, Bill,13002,104,1995,TX,7,0,1,1970,0,0,0,100,10000,0.526000023,0.343000025,0.108000025,30,0,1,0,1,0,13,169,1,0.191,0,0,1,0,17,13,15,11,6,14,2,1,0,0,0,0,0,0,0,31,15,16,11,6,12.19011593,0.218865275
4899,"Armey, Richard",Armey, Richard,15125,104,1995,TX,26,0,1,1984,0,0,0,76,5776,0.633000016,0.450000018,0.215000018,30,0,0,0,0,0,6,36,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019130735,0.140699103
4900,"Bachus, Spencer",Bachus, Spencer,29301,104,1995,AL,6,0,1,1992,0,0,0,79,6241,0.44600001,0.263000011,0.02800001,7,0,0,1,0,0,2,4,1,0.158000007,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.076522939,0.149289384
4901,"Baesler, Scotty",Baesler, Scotty,29353,104,1995,KY,6,1,0,1992,0,0,0,59,3481,-0.153999999,0.337000012,0.572000027,6,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.057392202,0.015633233
4902,"Baker, Bill",Baker, Bill,29310,104,1995,CA,10,0,1,1992,0,0,0,59,3481,0.54400003,0.361000031,0.126000032,52,0,0,0,0,0,2,4,1,0.625,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.210438073,0.109432638
4903,"Baker, Richard",Baker, Richard,15401,104,1995,LA,6,0,1,1986,0,0,0,,,0.449999988,0.26699999,0.031999987,7,0,0,1,0,0,5,25,1,0.150000006,0,0,1,0,0,0,0,0,0,16,3,0,0,0,1,0,0,0,0,17,3,0,0,0,0.540647209,0.251143008
4904,"Baldacci, John",Baldacci, John,29528,104,1995,ME,2,1,0,1994,0,0,0,46,2116,-0.340000004,0.523000002,0.758000016,2,0,0,0,0,0,1,1,1,0.160999998,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.042087615,
4905,"Ballenger, Cass",Ballenger, Cass,15402,104,1995,NC,10,0,1,1986,0,0,0,72,5184,0.479999989,0.296999991,0.061999988,12,0,0,1,0,0,5,25,1,0.189999998,0,0,1,0,3,3,1,1,0,3,1,0,0,0,1,0,0,0,0,7,4,1,1,0,1.157713771,0.221991926
4906,"Barcia, James",Barcia, James,29363,104,1995,MI,5,1,0,1992,0,0,0,65,4225,-0.182999998,0.365999997,0.601000011,16,0,0,0,0,0,2,4,1,0.652999997,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0.336842537,0.046899702
4907,"Barr, Bob",Barr, Bob,29511,104,1995,GA,7,0,1,1994,0,0,0,52,2704,0.672999978,0.48999998,0.254999965,11,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,1,1,1,5,2,2,2,1,0,0,0,0,0,7,3,3,3,2,2.206651926,
4908,"Barrett, Bill",Barrett, Bill,29129,104,1995,NE,3,0,1,1990,0,0,0,79,6241,0.398000002,0.215000004,0.019999998,3,0,0,1,0,0,3,9,1,0.186000004,0,0,0,0,0,0,0,0,0,8,3,2,2,2,0,0,0,0,0,8,3,2,2,2,1.387218475,0.109432638
4909,"Barrett, Thomas",Barrett, Thomas,39315,104,1995,WI,5,1,0,1992,0,0,0,62,3844,-0.354999989,0.537999988,0.773000002,9,0,0,0,0,0,2,4,1,0.270000011,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.210438073,0.220887795
4910,"Bartlett, Roscoe",Bartlett, Roscoe,29356,104,1995,MD,6,0,1,1992,0,0,0,66,4356,0.589999974,0.406999975,0.171999976,8,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0.176002756,0.125065863
4911,"Barton, Joe",Barton, Joe,15085,104,1995,TX,6,0,1,1984,0,0,0,76,5776,0.583999991,0.400999993,0.165999994,30,0,0,1,0,0,6,36,0,0,0,0,1,0,1,1,0,0,0,15,1,2,2,1,0,0,0,0,0,16,2,2,2,1,1.279344797,0.093799405
4912,"Bass, Charles",Bass, Charles,29538,104,1995,NH,2,0,1,1994,0,0,0,51,2601,0.377000004,0.194000006,0.040999997,2,0,0,0,0,1,1,1,1,0.041999999,0,0,0,0,1,1,1,1,0,8,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0.788469493,
4913,"Bateman, Herbert",Bateman, Herbert,15003,104,1995,VA,1,0,1,1982,0,0,0,74,5476,0.25999999,0.076999992,0.158000007,11,0,0,1,0,0,7,49,1,0.164000005,0,0,1,0,0,0,0,0,0,8,2,2,1,0,1,0,0,0,0,9,2,2,1,0,0.63025111,0.342705816
4914,"Becerra, Xavier",Becerra, Xavier,29316,104,1995,CA,30,1,0,1992,0,0,1,66,4356,-0.616999984,0.800000012,1.034999967,52,0,0,0,0,0,2,4,1,0.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019130735,0.12607713
4915,"Beilenson, Anthony",Beilenson, Anthony,14405,104,1995,CA,24,1,0,1976,0,0,0,49,2401,-0.405999988,0.588999987,0.824000001,52,0,0,0,1,0,10,100,1,0.526000023,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.076522939,0.140699103
4916,"Bentsen, Ken",Bentsen, Ken,29574,104,1995,TX,25,1,0,1994,0,0,0,52,2704,-0.298000008,0.481000006,0.716000021,30,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.095653668,
4917,"Bereuter, Doug",Bereuter, Doug,14605,104,1995,NE,1,0,1,1978,0,0,0,63,3969,0.238000005,0.055000007,0.179999992,3,0,0,1,0,0,9,81,1,0.216000006,0,0,0,0,2,1,1,1,0,17,1,1,1,0,0,0,0,0,0,19,2,2,2,0,1.29748857,1.606073976
4918,"Berman, Howard",Berman, Howard,15005,104,1995,CA,26,1,0,1982,0,0,0,63,3969,-0.43599999,0.619000018,0.853999972,52,0,0,1,0,0,7,49,1,0.526000023,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.057392202,1.305700302
4919,"Bevill, Tom",Bevill, Tom,11000,104,1995,AL,4,1,0,1966,0,0,0,100,10000,-0.232999995,0.416000009,0.651000023,7,0,0,0,1,0,15,225,1,0.085000001,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.597762167,2.076795816
4920,"Bilbray, Brian",Bilbray, Brian,29508,104,1995,CA,49,0,1,1994,0,0,0,49,2401,0.393999994,0.210999995,0.024000006,52,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,1,18,0,0,0,0,0,0,0,0,0,20,2,2,2,1,2.175301075,
4921,"Bilirakis, Michael",Bilirakis, Michael,15006,104,1995,FL,9,0,1,1982,0,0,0,100,10000,0.397000015,0.214000016,0.020999985,23,0,0,1,0,0,7,49,0,0,0,0,1,0,2,2,2,1,0,19,1,0,0,0,1,0,0,0,0,22,3,2,1,0,1.467501044,0.441868454
4922,"Bishop, Sanford",Bishop, Sanford,29339,104,1995,GA,2,1,0,1992,0,1,0,66,4356,-0.298000008,0.481000006,0.716000021,11,0,0,0,0,0,2,4,1,0.133000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031266466
4923,"Bliley, Tom",Bliley, Tom,14802,104,1995,VA,7,0,1,1980,0,0,0,84,7056,0.402999997,0.219999999,0.015000002,11,0,1,0,0,0,8,64,0,0,0,0,1,0,6,5,6,5,2,9,5,4,2,0,0,0,0,0,0,15,10,10,7,2,5.727201939,0.596583486
4924,"Blumenauer, Earl",Blumenauer, Earl,29588,104,1995,OR,3,1,0,1996,0,0,0,,,-0.381000012,0.56400001,0.799000025,5,0,0,0,0,0,1,1,1,0.152999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019130735,
4925,"Blute, Peter",Blute, Peter,29357,104,1995,MA,3,0,1,1992,0,0,0,55,3025,0.207000002,0.024000002,0.210999995,10,0,0,0,0,0,2,4,1,0.614000022,0,0,0,0,2,2,2,2,0,8,0,0,0,0,1,1,1,1,0,11,3,3,3,0,1.48743546,0.128192514
4926,"Boehlert, Sherwood",Boehlert, Sherwood,15007,104,1995,NY,23,0,1,1982,0,0,0,71,5041,0.111000001,0.071999997,0.307000011,31,0,0,1,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125065863
4927,"Boehner, John",Boehner, John,29137,104,1995,OH,8,0,1,1990,0,0,0,100,10000,0.535000026,0.352000028,0.117000028,19,0,0,0,0,0,3,9,1,0.328999996,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.057392202,0.078166172
4928,"Bonilla, Henry",Bonilla, Henry,39302,104,1995,TX,23,0,1,1992,0,0,1,63,3969,0.418000013,0.235000014,1.26E-08,30,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.042087615,1.077481031
4929,"Bonior, David",Bonior, David,14407,104,1995,MI,10,1,0,1976,0,0,0,62,3844,-0.555000007,0.738000035,0.97299999,16,0,0,0,0,0,10,100,1,0.463,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019130735,0.141710371
4930,"Bono, Sonny",Bono, Sonny,29507,104,1995,CA,44,0,1,1994,0,0,0,56,3136,0.416999996,0.233999997,0.001000004,52,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,6,1,2,2,0,0,0,0,0,0,7,2,3,3,0,1.270460367,
4931,"Borski, Robert",Borski, Robert,15008,104,1995,PA,3,1,0,1982,0,0,0,63,3969,-0.421000004,0.604000032,0.838999987,21,0,0,0,0,0,7,49,1,0.344999999,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.057392202,0.125065863
4932,"Boucher, Rick",Boucher, Rick,15010,104,1995,VA,9,1,0,1982,0,0,0,59,3481,-0.272000015,0.455000013,0.689999998,11,0,0,0,0,0,7,49,1,0.164000005,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019130735,5.629786015
4933,"Brewster, Bill",Brewster, Bill,29138,104,1995,OK,3,1,0,1990,0,0,0,74,5476,-0.075000003,0.258000016,0.493000001,6,0,0,0,0,0,3,9,1,0.25,0,0,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0.191694185,0.687256217
4934,"Browder, Glen",Browder, Glen,15632,104,1995,AL,3,1,0,1989,0,0,0,64,4096,-0.153999999,0.337000012,0.572000027,7,0,0,0,0,1,4,16,1,0.158000007,0,0,1,1,0,0,0,0,0,10,1,1,1,1,0,0,0,0,0,10,1,1,1,1,0.769938767,0.086756453
4935,"Brown, Sherrod",Brown, Sherrod,29389,104,1995,OH,13,1,0,1992,0,0,0,49,2401,-0.416999996,0.600000024,0.834999979,19,0,0,0,0,0,2,4,1,0.328999996,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.133915141,0.093799405
4936,"Brown, George",Brown, George,10573,104,1995,CA,42,1,0,1972,0,0,0,51,2601,-0.495999992,0.67900002,0.913999975,52,0,0,0,0,0,12,144,1,0.526000023,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0.287347853,3.171724796
4937,"Brown, Corrine",Brown, Corrine,29328,104,1995,FL,3,1,0,1992,1,1,0,58,3364,-0.446999997,0.629999995,0.86500001,23,0,0,0,0,0,2,4,1,0.254999995,0,0,1,1,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,5,1,1,1,1,0.196075365,0.134324595
4938,"Brownback, Sam",Brownback, Sam,29523,104,1995,KS,2,0,1,1994,0,0,0,66,4356,0.518999994,0.335999995,0.100999996,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.057392202,
4939,"Bryant, Ed",Bryant, Ed,29569,104,1995,TN,7,0,1,1994,0,0,0,60,3600,0.493999988,0.31099999,0.07599999,9,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,2,2,0,8,0,0,0,0,1,0,0,0,0,11,2,2,2,0,1.427719235,
4940,"Bryant, John",Bryant, John,15013,104,1995,TX,5,1,0,1982,0,0,0,50,2500,-0.416000009,0.599000037,0.833999991,30,0,0,0,0,0,7,49,1,0.191,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.114784405,0.625090599
4941,"Bunn, Jim",Bunn, Jim,29558,104,1995,OR,5,0,1,1994,0,0,0,50,2500,0.199000001,0.016000001,0.218999997,5,0,0,0,1,0,1,1,1,0.182999998,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0.153432712,
4942,"Bunning, Jim",Bunning, Jim,15406,104,1995,KY,4,0,1,1986,0,0,0,74,5476,0.504999995,0.321999997,0.086999997,6,0,0,1,1,1,5,25,1,0.078000002,0,0,1,0,4,4,3,3,1,7,0,0,0,0,0,0,0,0,0,11,4,3,3,1,2.792367697,0.394875884
4943,"Burr, Richard",Burr, Richard,29548,104,1995,NC,5,0,1,1994,0,0,0,57,3249,0.49000001,0.307000011,0.072000012,12,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0.249473229,
4944,"Burton, Dan",Burton, Dan,15014,104,1995,IN,6,0,1,1982,0,0,0,77,5929,0.624000013,0.441000015,0.206000015,10,0,0,1,0,0,7,49,1,0.143000007,0,0,0,0,1,1,1,1,1,14,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1.463354588,0.171965569
4945,"Buyer, Stephen",Buyer, Stephen,29350,104,1995,IN,5,0,1,1992,0,0,0,70,4900,0.448000014,0.265000015,0.030000014,10,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,9,2,1,1,0,0.547667444,0.015633233
4946,"Callahan, Sonny",Callahan, Sonny,15090,104,1995,AL,1,0,1,1984,0,0,0,67,4489,0.393000007,0.210000008,0.024999993,7,0,0,1,1,0,6,36,1,0.085000001,0,0,1,0,2,2,2,2,1,3,0,0,0,0,1,1,1,1,0,6,3,3,3,1,1.951882482,0.046899702
4947,"Calvert, Ken",Calvert, Ken,29323,104,1995,CA,43,0,1,1992,0,0,0,55,3025,0.379000008,0.19600001,0.038999993,52,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,1,1,0,0,0,0,7,3,2,2,1,1.072732806,0.01875988
4948,"Camp, Dave",Camp, Dave,29124,104,1995,MI,4,0,1,1990,0,0,0,73,5329,0.395999998,0.213,0.022000002,16,0,0,0,1,0,3,9,1,0.652999997,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0.345513761,0.125065863
