thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
3892,"Roth, Toby",14655,101,1989,WI,8,0,0,1978,0,0,0,70,4900,0.351999998,0.483500004,0.674000025,9,0,0,0,0,0,6,36,1,0.248999998,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.200785771,0.8186391
4212,"Kolbe, Jim",15105,102,1991,AZ,5,0,0,1984,0,0,0,65,4225,0.351999998,0.503000021,0.67900002,5,0,0,0,1,1,4,16,1,0.268999994,0,0,0,0,1,1,1,1,1,9,3,1,1,0,0,0,0,0,0,10,4,2,2,1,1.392918587,0.425276607
4679,"Levy, David",29376,103,1993,NY,4,0,0,1992,0,0,0,50,2500,0.351999998,0.50999999,0.690999985,31,0,0,0,0,0,1,1,1,0.658999979,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.109432638,
4772,"Pryce, Deborah",29390,103,1993,OH,15,0,0,1992,1,0,0,44,1936,0.351999998,0.50999999,0.690999985,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.062532932,
264,"Michel, Robert",6455,93,1973,IL,18,0,0,1956,0,0,0,65,4225,0.351000011,0.398000002,0.67050004,24,0,0,0,1,1,9,81,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,2,2,2,2,31,2,2,2,2,0.333027124,
472,"Beard, Robin",14004,94,1975,TN,6,0,0,1972,0,0,0,57,3249,0.351000011,0.534000039,0.664000034,8,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,25,1,2,2,1,0,0,0,0,0,25,1,2,2,1,0.744061351,0.04754936
713,"Michel, Robert",6455,94,1975,IL,18,0,0,1956,0,0,0,55,3025,0.351000011,0.534000039,0.664000034,24,0,0,0,1,0,10,100,0,0,0,1,0,0,1,0,0,0,0,50,0,0,0,0,2,0,0,0,0,53,0,0,0,0,0.3003757,0.333027124
1158,"Michel, Robert",6455,95,1977,IL,18,0,0,1956,0,0,0,58,3364,0.351000011,0.520500004,0.652999997,24,0,0,0,1,0,11,121,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,3,0,0,0,0,45,0,0,0,0,0.268580377,0.3003757
2002,"Lagomarsino, Robert",14071,97,1981,CA,19,0,0,1974,0,0,0,78,6084,0.351000011,0.412,0.661000013,43,0,0,0,0,0,4,16,1,0.526000023,0,0,0,0,0,0,0,0,0,29,1,0,0,0,6,1,0,0,0,35,2,0,0,0,0.435930729,0.511946499
5028,"Foley, Mark",29510,104,1995,FL,16,0,1,1994,0,0,0,58,3364,0.351000011,0.168000013,0.066999987,23,0,0,0,0,0,1,1,1,0.254999995,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0.13430199,
5305,"Upton, Fred",15446,104,1995,MI,6,0,1,1986,0,0,0,73,5329,0.351000011,0.168000013,0.066999987,16,0,0,0,0,0,5,25,0,0,0,0,0,0,1,1,1,0,0,14,2,1,0,0,0,0,0,0,0,15,3,2,0,0,0.907395601,0.269902885
5324,"Whitfield, Ed",29525,104,1995,KY,1,0,1,1994,0,0,0,51,2601,0.351000011,0.168000013,0.066999987,6,0,0,0,0,0,1,1,1,0.101000004,0,0,1,0,1,1,1,1,0,4,1,1,1,1,0,0,0,0,0,5,2,2,2,1,1.290578008,
5905,"Emerson, Jo",29736,106,1999,MO,8,0,1,1996,1,0,0,63,3969,0.351000011,0.193000004,0.091999993,9,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.246737838,0.108484678
1422,"Daniel, Robert",14013,96,1979,VA,4,0,0,1972,0,0,0,100,10000,0.349999994,0.488999993,0.657999992,10,0,0,0,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,1,7,1,1,1,1,0.153477445,0.084483027
1605,"Michel, Robert",6455,96,1979,IL,18,0,0,1956,0,0,0,66,4356,0.349999994,0.488999993,0.657999992,24,0,0,0,1,0,12,144,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0.034458172,0.268580377
2051,"Michel, Robert",6455,97,1981,IL,18,0,0,1956,0,0,0,62,3844,0.349999994,0.410999984,0.659999967,24,0,0,0,0,0,13,169,0,0,0,1,0,0,1,1,1,0,0,128,0,0,0,0,1,0,1,1,1,130,1,2,1,1,2.009800911,0.034458172
2520,"Oxley, Michael",14875,98,1983,OH,4,0,0,1981,0,0,0,65,4225,0.349999994,0.475999981,0.654999971,21,0,0,0,0,0,2,4,1,0.354999989,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0.270465106,0.11407242
4444,"Young, C.W.",13047,102,1991,FL,8,0,0,1970,0,0,0,100,10000,0.349999994,0.500999987,0.676999986,19,0,0,0,1,0,11,121,1,0.224000007,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.084697202,0.10132964
6671,"Wolf, Frank",14869,107,2001,VA,10,0,1,1980,0,0,0,84,7056,0.349999994,0.147,0.122000009,11,0,0,1,1,0,11,121,0,0,0,0,1,0,1,1,1,1,1,7,1,1,1,1,2,0,1,1,1,10,2,3,3,3,2.295007944,2.662211657
2177,"Thomas, William",14669,97,1981,CA,18,0,0,1978,0,0,0,71,5041,0.349000007,0.409999996,0.658999979,43,0,0,0,0,0,2,4,1,0.526000023,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,13,3,0,0,0,0.323356271,0.710756302
2308,"DeWine, Mike",15020,98,1983,OH,7,0,0,1982,0,0,0,56,3136,0.349000007,0.474999994,0.653999984,21,0,0,0,0,0,1,1,1,0.354999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2485,"Michel, Robert",6455,98,1983,IL,18,0,0,1956,0,0,0,52,2704,0.349000007,0.474999994,0.653999984,22,0,0,0,0,0,14,196,0,0,0,1,0,0,0,0,0,0,0,14,2,1,1,0,0,0,0,0,0,14,2,1,1,0,0.466142803,2.009800911
2757,"DeWine, Mike",15020,99,1985,OH,7,0,0,1982,0,0,0,74,5476,0.349000007,0.451999992,0.666000009,21,0,0,0,0,0,2,4,1,0.354999989,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0.074709639,0
2932,"Michel, Robert",6455,99,1985,IL,18,0,0,1956,0,0,0,61,3721,0.349000007,0.451999992,0.666000009,22,0,0,0,1,0,15,225,0,0,0,1,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,11,2,0,0,0,0.281594157,0.466142803
3202,"DeWine, Mike",15020,100,1987,OH,7,0,0,1982,0,0,0,100,10000,0.349000007,0.474999994,0.667500019,21,0,0,0,0,0,3,9,1,0.354999989,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0.068207569,0.074709639
3640,"DeWine, Mike",15020,101,1989,OH,7,0,0,1982,0,0,0,74,5476,0.349000007,0.480500013,0.671000004,21,0,0,0,0,0,4,16,1,0.354999989,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.028683681,0.068207569
4057,"Camp, Dave",29124,102,1991,MI,10,0,0,1990,0,0,0,65,4225,0.349000007,0.5,0.675999999,18,0,0,0,0,0,1,1,1,0.652999997,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.067760557,
7557,"Wilson, Heather",29779,109,2005,NM,1,0,1,1998,1,0,0,54,2916,0.349000007,0.046000008,0.164999992,3,0,0,0,0,0,4,16,0,0,0,0,0,0,1,1,1,1,0,24,3,4,3,1,0,0,0,0,0,25,4,5,4,1,2.611171484,0.996393859
434,"Young, Edward",14065,93,1973,SC,6,0,0,1972,0,0,0,54,2916,0.34799999,0.394999981,0.667500019,6,0,0,0,0,0,1,1,1,0.280999988,0,0,1,0,0,0,0,0,0,21,3,4,4,4,0,0,0,0,0,21,3,4,4,4,1.865312934,
2696,"Bliley, Tom",14802,99,1985,VA,3,0,0,1980,0,0,0,86,7396,0.34799999,0.450999975,0.664999962,10,0,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,10,3,1,1,1,1,0,0,0,0,11,3,1,1,1,0.812674522,1.027348638
3053,"Sundquist, Don",15066,99,1985,TN,7,0,0,1982,0,0,0,100,10000,0.34799999,0.450999975,0.664999962,9,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,9,2,0,0,0,0.250855803,0.307931989
3379,"Michel, Robert",6455,100,1987,IL,18,0,0,1956,0,0,0,63,3969,0.34799999,0.473999977,0.666499972,22,0,0,0,0,0,16,256,0,0,0,1,0,0,4,1,0,0,0,82,2,1,1,1,0,0,0,0,0,86,3,1,1,1,1.99366951,0.281594157
3816,"Michel, Robert",6455,101,1989,IL,18,0,0,1956,0,0,0,55,3025,0.34799999,0.479499996,0.670000017,22,0,0,0,0,0,17,289,0,0,0,1,0,0,4,0,0,0,0,24,1,0,0,0,0,0,0,0,0,28,1,0,0,0,0.517243028,1.99366951
3945,"Stangeland, Arlan",14466,101,1989,MN,7,0,0,1977,0,0,0,55,3025,0.34799999,0.479499996,0.670000017,8,0,0,0,0,0,7,49,1,0.210999995,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.200785771,0.24052389
3983,"Weber, Vin",14868,101,1989,MN,2,0,0,1980,0,0,0,58,3364,0.34799999,0.479499996,0.670000017,8,0,0,0,1,0,5,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.014341841,0.015501721
4831,"Spence, Floyd",13042,103,1993,SC,2,0,0,1970,0,0,0,88,7744,0.34799999,0.505999982,0.686999977,6,0,0,0,0,0,12,144,1,0.280999988,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.079177432,0.040656336
5107,"Kasich, John",15030,104,1995,OH,12,0,1,1982,0,0,0,67,4489,0.34799999,0.164999992,0.070000008,19,0,1,0,0,1,7,49,1,0.354999989,0,0,0,0,4,1,3,2,1,9,1,1,0,0,0,0,0,0,0,13,2,4,2,1,2.296402454,0.093799405
5917,"Fletcher, Ernie",29917,106,1999,KY,6,0,1,1998,0,0,0,53,2809,0.34799999,0.189999983,0.095000014,6,0,0,0,0,1,1,1,1,0.086999997,0,0,1,0,4,3,3,3,0,4,0,0,0,0,1,0,0,0,0,9,3,3,3,0,1.916457295,
6357,"Fletcher, Ernie",29917,107,2001,KY,6,0,1,1998,0,0,0,53,2809,0.34799999,0.144999996,0.124000013,6,0,0,0,0,1,2,4,1,0.086999997,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.171676964,1.916457295
6813,"Fletcher, Ernie",29917,108,2003,KY,6,0,1,1998,0,0,0,72,5184,0.34799999,0.092999987,0.15200001,6,0,0,0,0,0,3,9,1,0.086999997,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0.425125062,0.171676964
328,"Robinson, J.",13036,93,1973,VA,7,0,0,1970,0,0,0,66,4356,0.347000003,0.393999994,0.666500032,10,0,0,0,1,0,2,4,1,0.164000005,0,0,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0.078559816,
973,"Conable, Barber",10712,95,1977,NY,35,0,0,1964,0,0,0,66,4356,0.347000003,0.516499996,0.648999989,39,0,0,0,1,1,7,49,1,0.407000005,0,0,0,0,0,0,0,0,0,79,5,5,5,0,3,1,1,1,1,82,6,6,6,1,1.789049983,2.871739864
2694,"Bilirakis, Michael",15006,99,1985,FL,9,0,0,1982,0,0,0,79,6241,0.347000003,0.449999988,0.663999975,19,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,15,1,0,0,0,1,0,0,0,0,16,1,0,0,0,0.289878041,0.171120167
3780,"Lewis, Jerry",14644,101,1989,CA,35,0,0,1978,0,0,0,70,4900,0.347000003,0.478500009,0.66900003,45,0,0,0,1,0,6,36,1,0.526000023,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0.188317433,0.195710808
4265,"Michel, Robert",6455,102,1991,IL,18,0,0,1956,0,0,0,98,9604,0.347000003,0.497999996,0.674000025,22,0,0,0,0,0,18,324,0,0,0,1,0,0,4,0,0,0,0,13,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0.342187315,0.517243028
4722,"Michel, Robert",6455,103,1993,IL,18,0,0,1956,0,0,0,58,3364,0.347000003,0.504999995,0.68599999,20,0,0,0,0,0,19,361,0,0,0,1,0,0,2,1,0,0,0,9,1,0,0,0,0,0,0,0,0,11,2,0,0,0,0.393864632,0.342187315
4786,"Rogers, Harold",14854,103,1993,KY,5,0,0,1980,0,0,0,55,3025,0.347000003,0.504999995,0.68599999,6,0,0,0,1,0,7,49,0,0,0,0,1,0,0,0,0,0,0,6,2,1,1,1,0,0,0,0,0,6,2,1,1,1,0.657001019,0.138905644
5092,"Hyde, Henry",14239,104,1995,IL,6,0,1,1974,0,0,0,73,5329,0.347000003,0.164000005,0.070999995,20,0,1,0,0,0,11,121,1,0.344000012,0,0,0,0,9,6,7,4,2,11,4,4,3,2,1,0,0,0,0,21,10,11,7,4,6.593078136,0.17509222
6445,"King, Peter",29375,107,2001,NY,3,0,1,1992,0,0,0,60,3600,0.347000003,0.144000009,0.125,31,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,19,1,4,4,1,4,1,3,3,1,23,2,7,7,2,2.000685692,0.267449677
152,"Goldwater, Barry",12037,93,1973,CA,27,0,0,1969,0,0,0,43,1849,0.345999986,0.392999977,0.665499985,43,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,8,0,0,0,0,45,0,0,0,0,0.199500576,
2462,"Marlenee, Ron",14437,98,1983,MT,2,0,0,1976,0,0,0,54,2916,0.345999986,0.471999973,0.650999963,2,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,28,3,1,1,1,0,0,0,0,0,28,3,1,1,1,0.91870302,1.099639177
5845,"Campbell, Tom",15600,106,1999,CA,15,0,1,1995,0,0,0,61,3721,0.345999986,0.187999979,0.097000018,52,0,0,0,0,0,3,9,1,0.625,0,0,0,0,2,2,2,2,1,24,0,0,0,0,0,0,0,0,0,26,2,2,2,1,2.069985628,1.029788494
1526,"Holt, Marjorie",14021,96,1979,MD,4,0,0,1972,1,0,0,62,3844,0.344999999,0.483999997,0.652999997,8,0,0,0,0,1,4,16,0,0,0,0,0,0,1,1,1,1,0,26,0,0,0,0,2,0,0,0,0,29,1,1,1,0,0.820022464,0.29779616
5160,"McInnis, Scott",29326,104,1995,CO,3,0,1,1992,0,0,0,70,4900,0.344999999,0.162,0.072999999,6,0,0,0,1,0,2,4,1,0.300000012,0,0,0,0,0,0,0,0,0,7,2,2,2,1,0,0,0,0,0,7,2,2,2,1,1.011127591,0.461440742
5522,"Hobson, David",29136,105,1997,OH,7,0,1,1990,0,0,0,68,4624,0.344999999,0.153500006,0.090000004,19,0,0,0,1,1,4,16,1,0.328999996,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.036161561,0.55911386
5925,"Frelinghuysen, Rodney",29541,106,1999,NJ,11,0,1,1994,0,0,0,68,4624,0.344999999,0.186999992,0.098000005,13,0,0,0,1,0,3,9,1,0.254999995,0,0,0,0,0,0,0,0,0,16,2,2,2,1,0,0,0,0,0,16,2,2,2,1,1.065834999,0.478705406
6344,"Emerson, Jo",29736,107,2001,MO,8,0,1,1996,1,0,0,69,4761,0.344999999,0.142000005,0.127000004,9,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.234104961,0.246737838
6973,"Ney, Robert",29552,108,2003,OH,18,0,1,1994,0,0,0,100,10000,0.344999999,0.089999996,0.155000001,18,0,1,1,0,0,5,25,1,0.328999996,0,0,0,0,0,0,0,0,0,11,2,5,5,4,0,0,0,0,0,11,2,5,5,4,2.724551678,2.559853315
1728,"Taylor, G.",14057,96,1979,MO,7,0,0,1972,0,0,0,61,3721,0.344000012,0.48300001,0.65200001,10,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0.02584363,0.137656689
1729,"Thomas, William",14669,96,1979,CA,18,0,0,1978,0,0,0,59,3481,0.344000012,0.48300001,0.65200001,43,0,0,0,0,0,1,1,1,0.526000023,0,0,0,0,0,0,0,0,0,10,2,2,2,0,1,1,1,1,1,11,3,3,3,1,0.710756302,
3035,"Smith, Bob",15063,99,1985,OR,2,0,0,1982,0,0,0,57,3249,0.344000012,0.446999997,0.661000013,5,0,0,0,0,0,2,4,1,0.232999995,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.061476685,0.146398723
5673,"Redmond, Bill",29772,105,1997,NM,3,1,0,1997,0,0,0,43,1849,0.344000012,0.152500018,0.090999991,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,0,3,0,0,0,0,12,2,1,1,0,0.616741538,
6177,"Sweeney, John",29927,106,1999,NY,22,0,1,1998,0,0,0,55,3025,0.344000012,0.186000004,0.098999992,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38,4,5,5,2,0,0,0,0,0,38,4,5,5,2,2.427201033,
6625,"Sweeney, John",29927,107,2001,NY,22,0,1,1998,0,0,0,68,4624,0.344000012,0.141000018,0.127999991,31,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,33,1,2,2,0,1,0,0,0,0,34,1,2,2,0,1.153089404,2.427201033
7073,"Sweeney, John",29927,108,2003,NY,20,0,1,1998,0,0,0,73,5329,0.344000012,0.089000009,0.155999988,29,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,18,1,1,1,0,0.657559752,1.153089404
7467,"Ros-Lehtinen, Ileana",15634,109,2005,FL,18,0,1,1989,1,0,1,65,4225,0.344000012,0.041000012,0.169999987,25,0,0,1,0,1,9,81,1,0.254999995,0,0,1,0,1,1,1,1,0,16,3,5,4,2,1,0,0,0,0,18,4,6,5,2,3.057313681,0.876728296
7519,"Sweeney, John",29927,109,2005,NY,20,0,1,1998,0,0,0,66,4356,0.344000012,0.041000012,0.169999987,29,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,22,2,2,1,0,1,0,0,0,0,23,2,2,1,0,0.903895438,0.657559752
598,"Goldwater, Barry",12037,94,1975,CA,20,0,0,1969,0,0,0,61,3721,0.342999995,0.526000023,0.656000018,43,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,0,4,0,0,0,0,27,1,1,1,0,0.396786273,0.199500576
785,"Robinson, J.",13036,94,1975,VA,7,0,0,1970,0,0,0,53,2809,0.342999995,0.526000023,0.656000018,10,0,0,0,1,0,3,9,1,0.164000005,0,0,1,0,1,0,0,0,0,24,0,0,0,0,5,0,0,0,0,30,0,0,0,0,0.154773742,0.078559816
3761,"Kolbe, Jim",15105,101,1989,AZ,5,0,0,1984,0,0,0,68,4624,0.342999995,0.4745,0.665000021,5,0,0,0,1,0,3,9,1,0.268999994,0,0,0,0,0,0,0,0,0,8,2,1,1,0,0,0,0,0,0,8,2,1,1,0,0.425276607,0.679976165
3999,"Young, C.W.",13047,101,1989,FL,8,0,0,1970,0,0,0,73,5329,0.342999995,0.4745,0.665000021,19,0,0,0,1,0,10,100,1,0.224000007,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0.10132964,0.015501721
4628,"Hoke, Martin",29388,103,1993,OH,10,0,0,1992,0,0,0,57,3249,0.342999995,0.500999987,0.681999981,19,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.046899702,
4864,"Upton, Fred",15446,103,1993,MI,6,0,0,1986,0,0,0,62,3844,0.342999995,0.500999987,0.681999981,16,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,14,1,0,0,0,0.269902885,0.16533576
5084,"Hoke, Martin",29388,104,1995,OH,10,0,1,1992,0,0,0,52,2704,0.342999995,0.159999996,0.075000003,19,0,0,0,0,1,2,4,0,0,0,0,0,0,1,1,1,0,0,10,0,1,1,0,0,0,0,0,0,11,1,2,1,0,0.800836146,0.046899702
5467,"Fawell, Harris",15098,105,1997,IL,13,0,1,1984,0,0,0,60,3600,0.342999995,0.151500002,0.092000008,20,0,0,1,0,0,7,49,1,0.344000012,0,0,0,0,0,0,0,0,0,12,8,4,2,1,0,0,0,0,0,12,8,4,2,1,2.02699399,2.341274261
5939,"Goodling, William",14288,106,1999,PA,19,0,1,1974,0,0,0,68,4624,0.342999995,0.184999987,0.100000009,21,0,1,0,0,0,13,169,0,0,0,0,0,0,7,6,6,4,0,17,5,5,1,0,2,0,2,2,2,26,11,13,7,2,4.654484272,3.024200201
2083,"Oxley, Michael",14875,97,1981,OH,4,0,0,1981,0,0,0,,,0.342000008,0.402999997,0.65200001,23,0,0,0,0,0,1,1,1,0.354999989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,1,1,1,0.11407242,
3537,"Whittaker, Bob",14670,100,1987,KS,5,0,0,1978,0,0,0,71,5041,0.342000008,0.467999995,0.66049999,5,0,0,0,0,0,5,25,1,0.169,0,0,0,0,2,1,1,1,1,10,3,0,0,0,1,0,0,0,0,13,4,1,1,1,1.25364399,0.117743321
3783,"Livingston, Bob",14469,101,1989,LA,1,0,0,1977,0,0,0,,,0.342000008,0.473500013,0.664000034,8,0,0,0,1,0,7,49,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.057367362,0.175311357
4555,"Ehlers, Vernon",29362,103,1993,MI,3,0,0,1993,0,0,0,,,0.342000008,0.5,0.680999994,16,0,0,0,0,0,1,1,1,0.652999997,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.031266466,
6879,"Janklow, William",20348,108,2003,SD,1,0,1,2002,0,0,0,53,2809,0.342000008,0.087000005,0.157999992,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.08301238,
1559,"Lagomarsino, Robert",14071,96,1979,CA,19,0,0,1974,0,0,0,75,5625,0.340999991,0.479999989,0.648999989,43,0,0,0,0,0,3,9,1,0.526000023,0,0,0,0,0,0,0,0,0,23,1,1,0,0,7,1,1,1,1,30,2,2,1,1,0.511946499,0.327355534
3497,"Stangeland, Arlan",14466,100,1987,MN,7,0,0,1977,0,0,0,50,2500,0.340999991,0.466999978,0.659500003,8,0,0,0,0,0,6,36,1,0.210999995,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.24052389,0.46602422
4335,"Riggs, Frank",29103,102,1991,CA,1,0,0,1990,0,0,0,43,1849,0.340999991,0.491999984,0.667999983,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.067760557,
5077,"Heineman, Frederick",29547,104,1995,NC,4,0,1,1994,0,0,0,50,2500,0.340999991,0.157999992,0.077000007,12,0,0,0,0,0,1,1,0,0,0,0,1,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3,0,1.925401568,
5231,"Riggs, Frank",29103,104,1995,CA,1,0,1,1994,0,0,0,53,2809,0.340999991,0.157999992,0.077000007,52,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,6,5,5,2,0,0,0,0,0,18,6,5,5,2,2.474268913,
5677,"Riggs, Frank",29103,105,1997,CA,1,0,1,1994,0,0,0,50,2500,0.340999991,0.149499997,0.094000012,52,0,0,1,0,0,2,4,0,0,0,0,0,0,4,4,4,4,2,24,6,5,1,1,0,0,0,0,0,28,10,9,5,3,6.238389969,2.474268913
1053,"Goldwater, Barry",12037,95,1977,CA,20,0,0,1969,0,0,0,67,4489,0.340000004,0.509500027,0.64200002,43,0,0,0,0,0,5,25,0,0,0,0,0,0,4,0,0,0,0,35,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0.272363186,0.396786273
2608,"Sundquist, Don",15066,98,1983,TN,7,0,0,1982,0,0,0,50,2500,0.340000004,0.465999991,0.644999981,9,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,9,4,0,0,0,1,0,0,0,0,10,4,0,0,0,0.307931989,
6799,"Emerson, Jo",29736,108,2003,MO,8,0,1,1996,1,0,0,72,5184,0.340000004,0.085000001,0.159999996,9,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,1,1,1,1,11,2,2,2,2,0.924483538,0.234104961
7458,"Regula, Ralph",14045,109,2005,OH,16,0,1,1972,0,0,0,67,4489,0.340000004,0.037000004,0.173999995,18,0,0,1,1,0,17,289,1,0.354999989,0,0,0,0,2,2,2,1,1,3,0,0,0,0,1,0,0,0,0,6,2,2,1,1,1.908941031,2.990891933
20,"Baker, LaMar",13005,93,1973,TN,3,0,0,1970,0,0,0,55,3025,0.338999987,0.385999978,0.658500016,8,0,0,0,0,0,2,4,1,0.149000004,0,0,1,0,0,0,0,0,0,32,2,2,1,1,3,0,0,0,0,35,2,2,1,1,0.818845809,
401,"Treen, David",14060,93,1973,LA,3,0,0,1972,0,0,0,54,2916,0.338999987,0.385999978,0.658500016,8,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.025842045,
851,"Treen, David",14060,94,1975,LA,3,0,0,1972,0,0,0,59,3481,0.338999987,0.522000015,0.65200001,8,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0.111207798,0.025842045
1226,"Robinson, J.",13036,95,1977,VA,7,0,0,1970,0,0,0,82,6724,0.338999987,0.50849998,0.640999973,10,0,0,0,1,0,4,16,1,0.164000005,0,0,1,0,0,0,0,0,0,52,0,0,0,0,4,1,1,1,1,56,1,1,1,1,0.412541777,0.154773742
1287,"Treen, David",14060,95,1977,LA,3,0,0,1972,0,0,0,73,5329,0.338999987,0.50849998,0.640999973,8,0,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,17,0,0,0,0,0.097092435,0.111207798
