,thomas_num,thomas_name,first_name,last_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,votepct,votepct_sq,dwnom1,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,maj_leader,min_leader,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les
4195,4195,"Jefferson, William", William,Jefferson,29120,102,1991,LA,2,1,1,1990,0,52,2704,-0.49000001,8,0,0,0,0,0,1,1,0,0,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,8,1,1,1,0,0.594959974
4644,4644,"Jefferson, William", William,Jefferson,29120,103,1993,LA,2,1,1,1990,0,NA,NA,-0.474999994,7,0,0,0,1,0,2,4,0,0,0,0,0,0,0,12,2,1,1,1,0,0,0,0,0,12,2,1,1,1,0.750800431
5098,5098,"Jefferson, William", William,Jefferson,29120,104,1995,LA,2,1,0,1990,0,NA,NA,-0.460000008,7,0,0,0,0,0,3,9,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0.210824922
5538,5538,"Jefferson, William", William,Jefferson,29120,105,1997,LA,2,1,0,1990,0,NA,NA,-0.444999993,7,0,0,0,1,0,4,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.054242339
5984,5984,"Jefferson, William", William,Jefferson,29120,106,1999,LA,2,1,0,1990,0,86,7396,-0.430000007,7,0,0,0,1,0,5,25,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0.064768687
6426,6426,"Jefferson, William", William,Jefferson,29120,107,2001,LA,2,1,0,1990,0,NA,NA,-0.414999992,7,0,0,0,1,0,6,36,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0.143584371
6880,6880,"Jefferson, William", William,Jefferson,29120,108,2003,LA,2,1,0,1990,0,NA,NA,-0.400000006,7,0,0,0,1,0,7,49,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.11621733
7321,7321,"Jefferson, William", William,Jefferson,29120,109,2005,LA,2,1,0,1990,0,NA,NA,-0.386000007,7,0,0,0,1,1,8,64,0,0,0,0,0,0,0,26,0,1,1,0,0,0,0,0,0,26,0,1,1,0,0.608147919
7769,7769,"Jefferson, William", William,Jefferson,29120,110,2007,LA,2,1,1,1990,0,NA,NA,-0.370999992,7,0,0,0,0,0,9,81,0,0,0,0,0,0,0,30,1,1,1,0,3,2,2,2,1,33,3,3,3,1,0.826223791
648,648,"Jeffords, James", James,Jeffords,14240,94,1975,VT,1,0,0,1974,0,53,2809,0.046999998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.09745013
1092,1092,"Jeffords, James", James,Jeffords,14240,95,1977,VT,1,0,0,1974,0,69,4761,0.029999999,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,71,2,2,1,0,3,1,1,1,1,74,3,3,2,1,0.927087843
1540,1540,"Jeffords, James", James,Jeffords,14240,96,1979,VT,1,0,0,1974,0,75,5625,0.013,1,0,0,0,0,0,3,9,0,0,1,1,1,0,0,34,1,1,1,1,2,0,0,0,0,37,2,2,1,1,1.150511742
1986,1986,"Jeffords, James", James,Jeffords,14240,97,1981,VT,1,0,0,1974,0,79,6241,-0.003,1,0,0,0,0,0,4,16,0,0,0,0,0,0,0,15,4,0,0,0,2,0,0,0,0,17,4,0,0,0,0.407432228
2411,2411,"Jeffords, James", James,Jeffords,14240,98,1983,VT,1,0,0,1974,0,69,4761,-0.02,1,0,0,0,0,0,5,25,0,0,1,1,1,1,1,16,3,0,0,0,0,0,0,0,0,17,4,1,1,1,1.273365498
2859,2859,"Jeffords, James", James,Jeffords,14240,99,1985,VT,1,0,0,1974,0,65,4225,-0.037,1,0,0,0,0,0,6,36,0,0,1,1,1,0,0,26,2,1,0,0,0,0,0,0,0,27,3,2,0,0,0.940689266
3304,3304,"Jeffords, James", James,Jeffords,14240,100,1987,VT,1,0,0,1974,0,89,7921,-0.054000001,1,0,0,0,0,0,7,49,0,0,2,2,2,1,0,24,5,1,0,0,1,0,0,0,0,27,7,3,1,0,1.551575065
1541,1541,"Jeffries, Jim", Jim,Jeffries,14637,96,1979,KS,2,0,0,1978,0,52,2704,0.579999983,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.015075451
1987,1987,"Jeffries, Jim", Jim,Jeffries,14637,97,1981,KS,2,0,0,1978,0,54,2916,0.579999983,5,0,0,0,0,0,2,4,0,0,0,0,0,0,0,7,1,1,1,1,1,0,0,0,0,8,1,1,1,1,0.639721811
1093,1093,"Jenkins, Edgar", Edgar,Jenkins,14429,95,1977,GA,9,1,1,1976,0,79,6241,-0.046999998,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0.260422528
1542,1542,"Jenkins, Edgar", Edgar,Jenkins,14429,96,1979,GA,9,1,1,1976,0,77,5929,-0.061000001,10,0,0,0,1,0,2,4,0,0,0,0,0,0,0,22,2,2,2,0,0,0,0,0,0,22,2,2,2,0,0.751106083
1988,1988,"Jenkins, Edgar", Edgar,Jenkins,14429,97,1981,GA,9,1,1,1976,0,68,4624,-0.075000003,10,0,0,0,1,0,3,9,0,0,2,1,1,1,1,25,5,1,0,0,0,0,0,0,0,27,6,2,1,1,1.833931804
2412,2412,"Jenkins, Edgar", Edgar,Jenkins,14429,98,1983,GA,9,1,1,1976,0,77,5929,-0.089000002,10,0,0,0,1,0,4,16,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,24,6,0,0,0,0.601057291
2860,2860,"Jenkins, Edgar", Edgar,Jenkins,14429,99,1985,GA,9,1,1,1976,0,67,4489,-0.103,10,0,0,0,1,1,5,25,0,0,2,2,2,2,1,16,2,0,0,0,0,0,0,0,0,18,4,2,2,1,2.056539297
3305,3305,"Jenkins, Edgar", Edgar,Jenkins,14429,100,1987,GA,9,1,1,1976,0,100,10000,-0.118000001,10,0,0,0,1,1,6,36,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.186020643
3746,3746,"Jenkins, Edgar", Edgar,Jenkins,14429,101,1989,GA,9,1,1,1976,0,63,3969,-0.131999999,10,0,0,1,1,1,7,49,0,0,1,0,1,1,0,20,2,1,1,1,0,0,0,0,0,21,2,2,2,1,1.22824955
4196,4196,"Jenkins, Edgar", Edgar,Jenkins,14429,102,1991,GA,9,1,1,1976,0,56,3136,-0.145999998,10,0,0,0,1,0,8,64,0,0,1,1,1,1,0,20,1,1,1,1,1,0,0,0,0,22,2,2,2,1,1.219929814
8217,8218,"Jenkins, Lynn", Lynn,Jenkins,20915,111,2009,KS,2,0,0,2008,1,51,2601,0.750999987,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,7,0,1,1,0,0.329891145
8680,8682,"Jenkins, Lynn", Lynn,Jenkins,20915,112,2011,KS,2,0,1,2008,1,63,3969,0.750999987,4,0,0,0,1,0,2,4,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,17,1,1,0,0,0.456069082
5539,5539,"Jenkins, William", William,Jenkins,29755,105,1997,TN,1,0,1,1996,0,65,4225,0.386000007,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.036161561
5985,5985,"Jenkins, William", William,Jenkins,29755,106,1999,TN,1,0,1,1996,0,69,4761,0.428000003,9,0,0,0,0,0,2,4,0,0,0,0,0,0,0,9,0,0,0,0,1,1,1,1,1,10,1,1,1,1,0.24808304
6427,6427,"Jenkins, William", William,Jenkins,29755,107,2001,TN,1,0,1,1996,0,100,10000,0.469999999,9,0,0,0,0,0,3,9,0,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,5,1,1,1,1,0.756815553
6881,6881,"Jenkins, William", William,Jenkins,29755,108,2003,TN,1,0,1,1996,0,100,10000,0.512000024,9,0,0,1,0,0,4,16,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0.55118078
7322,7322,"Jenkins, William", William,Jenkins,29755,109,2005,TN,1,0,1,1996,0,74,5476,0.55400002,9,0,0,1,0,0,5,25,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.289604157
649,649,"Jenrette, John", John,Jenrette,14241,94,1975,SC,6,1,1,1974,0,52,2704,-0.280000001,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0.138723135
1094,1094,"Jenrette, John", John,Jenrette,14241,95,1977,SC,6,1,1,1974,0,56,3136,-0.280000001,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,19,1,1,0,0,2,0,0,0,0,21,1,1,0,0,0.276820481
1543,1543,"Jenrette, John", John,Jenrette,14241,96,1979,SC,6,1,1,1974,0,100,10000,-0.280000001,6,0,0,0,1,0,3,9,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0.109835424
7323,7323,"Jindal, Bobby", Bobby,Jindal,20512,109,2005,LA,1,0,1,2004,0,NA,NA,0.444000006,7,0,0,0,0,0,1,1,0,0,1,1,1,1,0,38,3,6,6,3,1,1,1,1,1,40,5,8,8,4,4.194812775
7770,7770,"Jindal, Bobby", Bobby,Jindal,20512,110,2007,LA,1,0,0,2004,0,NA,NA,0.444000006,7,0,0,0,0,0,2,4,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0.319258869
5540,5540,"John, Christopher", Christopher,John,29727,105,1997,LA,7,1,0,1996,0,53,2809,-0.116999999,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.054242339
5986,5986,"John, Christopher", Christopher,John,29727,106,1999,LA,7,1,0,1996,0,100,10000,-0.116999999,7,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0.334316611
6428,6428,"John, Christopher", Christopher,John,29727,107,2001,LA,7,1,0,1996,0,NA,NA,-0.116999999,7,0,0,0,0,0,3,9,0,0,1,0,0,0,0,5,1,1,1,0,0,0,0,0,0,6,1,1,1,0,0.486206472
6882,6882,"John, Christopher", Christopher,John,29727,108,2003,LA,7,1,0,1996,0,NA,NA,-0.116999999,7,0,0,0,0,0,4,16,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,14,1,1,1,0,0.591149807
204,204,"Johnson, Albert", Albert,Johnson,10598,93,1973,PA,23,0,0,1963,0,56,3136,0.192000002,25,0,0,0,0,0,6,36,0,0,1,0,0,0,0,52,0,0,0,0,2,0,0,0,0,55,0,0,0,0,0.281161427
650,650,"Johnson, Albert", Albert,Johnson,10598,94,1975,PA,23,0,0,1963,0,53,2809,0.185000002,25,0,0,0,0,0,7,49,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0.098596603
8677,8679,"Johnson, Bill", Bill,Johnson,21162,112,2011,OH,6,0,1,2010,0,50,2500,0.663999975,18,0,0,1,0,0,1,1,0,0,1,1,1,0,0,11,7,4,4,1,0,0,0,0,0,12,8,5,4,1,3.027271748
4647,4647,"Johnson, Don", Don,Johnson,29343,103,1993,GA,10,1,1,1992,0,54,2916,-0.172999993,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.079177432
4648,4648,"Johnson, Eddie", Eddie,Johnson,39305,103,1993,TX,30,1,1,1992,1,72,5184,-0.504000008,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,1,4,1,1,1,1,0.137451246
5099,5099,"Johnson, Eddie", Eddie,Johnson,39305,104,1995,TX,30,1,0,1992,1,73,5329,-0.501999974,30,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.02295688
5541,5541,"Johnson, Eddie", Eddie,Johnson,39305,105,1997,TX,30,1,0,1992,1,NA,NA,-0.500999987,30,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.054242339
5987,5987,"Johnson, Eddie", Eddie,Johnson,39305,106,1999,TX,30,1,0,1992,1,72,5184,-0.5,30,0,0,0,0,0,4,16,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.033926453
6429,6429,"Johnson, Eddie", Eddie,Johnson,39305,107,2001,TX,30,1,0,1992,1,92,8464,-0.499000013,30,0,0,0,0,0,5,25,0,0,0,0,0,0,0,9,1,0,0,0,4,0,1,1,0,13,1,1,1,0,0.323522389
6883,6883,"Johnson, Eddie", Eddie,Johnson,39305,108,2003,TX,30,1,0,1992,1,74,5476,-0.497999996,32,0,0,0,0,0,6,36,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,1,1,8,0,1,1,1,0.209851012
7324,7324,"Johnson, Eddie", Eddie,Johnson,39305,109,2005,TX,30,1,0,1992,1,93,8649,-0.495999992,32,0,0,0,0,0,7,49,0,0,0,0,0,0,0,7,0,0,0,0,2,1,1,1,1,9,1,1,1,1,0.238894671
7774,7774,"Johnson, Eddie", Eddie,Johnson,39305,110,2007,TX,30,1,1,1992,1,80,6400,-0.495000005,32,0,0,1,0,0,8,64,0,0,0,0,0,0,0,30,1,1,1,0,3,0,0,0,0,33,1,1,1,0,0.650410712
8218,8219,"Johnson, Eddie", Eddie,Johnson,39305,111,2009,TX,30,1,1,1992,1,82,6724,-0.460000008,32,0,0,1,0,0,9,81,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,25,0,0,0,0,0.315397739
8678,8680,"Johnson, Eddie", Eddie,Johnson,39305,112,2011,TX,30,1,0,1992,1,76,5776,-0.456999987,32,0,0,0,0,0,10,100,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0.260367662
203,203,"Johnson, Harold", Harold,Johnson,4957,93,1973,CA,2,1,1,1958,0,68,4624,-0.412999988,43,0,0,1,0,0,8,64,0,0,5,5,5,5,3,31,1,1,0,0,3,1,1,1,1,39,7,7,6,4,4.433406353
652,652,"Johnson, Harold", Harold,Johnson,4957,94,1975,CA,1,1,1,1958,0,86,7396,-0.419,43,0,0,1,0,0,9,81,0,0,4,3,3,3,3,25,8,8,7,5,1,0,0,0,0,30,11,11,10,8,5.561498165
1095,1095,"Johnson, Harold", Harold,Johnson,4957,95,1977,CA,1,1,1,1958,0,74,5476,-0.425999999,43,0,1,0,0,0,10,100,0,0,4,3,3,3,1,21,10,10,7,6,2,2,2,2,1,27,15,15,12,8,5.170519829
1545,1545,"Johnson, Harold", Harold,Johnson,4957,96,1979,CA,1,1,1,1958,0,59,3481,-0.432000011,43,0,1,0,0,0,11,121,0,0,2,2,2,1,0,26,4,4,4,1,6,3,4,4,4,34,9,10,9,5,2.710129976
7771,7771,"Johnson, Henry", Henry,Johnson,20712,110,2007,GA,4,1,1,2006,0,75,5625,-0.519999981,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,3,1,1,0,1,1,1,1,1,8,4,2,2,1,0.653473735
8219,8220,"Johnson, Henry", Henry,Johnson,20712,111,2009,GA,4,1,1,2006,0,100,10000,-0.432999998,13,0,0,1,0,0,2,4,0,0,1,1,1,1,0,20,2,7,6,3,0,0,0,0,0,21,3,8,7,3,3.89643836
8679,8681,"Johnson, Henry", Henry,Johnson,20712,112,2011,GA,4,1,0,2006,0,75,5625,-0.432999998,13,0,0,0,0,0,3,9,0,0,0,0,0,0,0,11,3,2,1,1,0,0,0,0,0,11,3,2,1,1,1.34265542
205,205,"Johnson, James", James,Johnson,14025,93,1973,CO,4,0,0,1972,0,51,2601,0.136000007,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0.059953541
651,651,"Johnson, James", James,Johnson,14025,94,1975,CO,4,0,0,1972,0,52,2704,0.136000007,5,0,0,0,0,0,2,4,0,0,0,0,0,0,0,9,1,1,1,1,3,2,2,2,1,12,3,3,3,2,0.618038893
1096,1096,"Johnson, James", James,Johnson,14025,95,1977,CO,4,0,0,1972,0,55,3025,0.136000007,5,0,0,0,0,0,3,9,0,0,1,1,1,1,0,19,2,2,2,1,0,0,0,0,0,20,3,3,3,1,1.255191207
1544,1544,"Johnson, James", James,Johnson,14025,96,1979,CO,4,0,0,1972,0,61,3721,0.136000007,5,0,0,0,0,0,4,16,0,0,1,1,1,1,1,14,3,3,3,2,1,0,0,0,0,16,4,4,4,3,2.165842295
5544,5544,"Johnson, Jay", Jay,Johnson,29770,105,1997,WI,8,1,0,1996,0,52,2704,-0.328999996,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0.075939275
2413,2413,"Johnson, Nancy", Nancy,Johnson,15028,98,1983,CT,6,0,0,1982,1,52,2704,0.028000001,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0.128244832
2861,2861,"Johnson, Nancy", Nancy,Johnson,15028,99,1985,CT,6,0,0,1982,1,64,4096,0.045000002,6,0,0,0,0,0,2,4,0,0,2,1,0,0,0,7,3,0,0,0,0,0,0,0,0,9,4,0,0,0,0.450394064
3306,3306,"Johnson, Nancy", Nancy,Johnson,15028,100,1987,CT,6,0,0,1982,1,64,4096,0.061999999,6,0,0,0,0,1,3,9,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.24052389
3748,3748,"Johnson, Nancy", Nancy,Johnson,15028,101,1989,CT,6,0,0,1982,1,66,4356,0.079000004,6,0,0,0,1,0,4,16,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.215127602
4197,4197,"Johnson, Nancy", Nancy,Johnson,15028,102,1991,CT,6,0,0,1982,1,74,5476,0.096000001,6,0,0,0,1,0,5,25,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,18,1,0,0,0,0.315083086
4649,4649,"Johnson, Nancy", Nancy,Johnson,15028,103,1993,CT,6,0,0,1982,1,70,4900,0.114,6,0,0,0,1,0,6,36,0,0,0,0,0,0,0,33,5,2,2,2,0,0,0,0,0,33,5,2,2,2,1.705844164
5101,5101,"Johnson, Nancy", Nancy,Johnson,15028,104,1995,CT,6,0,1,1982,1,64,4096,0.130999997,6,0,1,0,1,0,7,49,0,0,3,3,3,3,3,31,4,1,1,1,0,0,0,0,0,34,7,4,4,4,4.988986492
5543,5543,"Johnson, Nancy", Nancy,Johnson,15028,105,1997,CT,6,0,1,1982,1,50,2500,0.148000002,6,0,0,1,1,0,8,64,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.578584969
5988,5988,"Johnson, Nancy", Nancy,Johnson,15028,106,1999,CT,6,0,1,1982,1,58,3364,0.165000007,6,0,0,1,1,0,9,81,0,0,5,3,4,4,1,33,3,2,2,1,0,0,0,0,0,38,6,6,6,2,4.187563419
6432,6432,"Johnson, Nancy", Nancy,Johnson,15028,107,2001,CT,6,0,1,1982,1,63,3969,0.181999996,6,0,0,1,1,0,10,100,0,0,3,3,3,3,0,32,3,3,1,0,0,0,0,0,0,35,6,6,4,0,3.699603319
6884,6884,"Johnson, Nancy", Nancy,Johnson,15028,108,2003,CT,5,0,1,1982,1,54,2916,0.199000001,5,0,0,1,1,0,11,121,0,0,0,0,0,0,0,23,3,3,0,0,0,0,0,0,0,23,3,3,0,0,1.040970564
7325,7325,"Johnson, Nancy", Nancy,Johnson,15028,109,2005,CT,5,0,1,1982,1,60,3600,0.216000006,5,0,0,1,1,0,12,144,0,0,1,1,1,1,0,27,0,3,3,0,0,0,0,0,0,28,1,4,4,0,1.871751308
4198,4198,"Johnson, Sam", Sam,Johnson,29143,102,1991,TX,3,0,0,1991,0,NA,NA,0.578000009,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.054208446
4645,4645,"Johnson, Sam", Sam,Johnson,29143,103,1993,TX,3,0,0,1991,0,86,7396,0.602999985,30,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.046899702
5102,5102,"Johnson, Sam", Sam,Johnson,29143,104,1995,TX,3,0,1,1991,0,91,8281,0.628000021,30,0,0,0,1,0,3,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.038261469
5542,5542,"Johnson, Sam", Sam,Johnson,29143,105,1997,TX,3,0,1,1991,0,NA,NA,0.652999997,30,0,0,0,1,0,4,16,0,0,1,1,1,1,0,11,0,0,0,0,0,0,0,0,0,12,1,1,1,0,0.932249963
5989,5989,"Johnson, Sam", Sam,Johnson,29143,106,1999,TX,3,0,1,1991,0,91,8281,0.677999973,30,0,0,0,1,0,5,25,0,0,1,1,1,1,1,11,1,1,1,1,0,0,0,0,0,12,2,2,2,2,1.793606281
6431,6431,"Johnson, Sam", Sam,Johnson,29143,107,2001,TX,3,0,1,1991,0,72,5184,0.703000009,30,0,0,1,1,0,6,36,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,20,3,0,0,0,0.669073641
6885,6885,"Johnson, Sam", Sam,Johnson,29143,108,2003,TX,3,0,1,1991,0,74,5476,0.726999998,32,0,0,1,1,0,7,49,0,0,0,0,0,0,0,17,3,1,1,0,0,0,0,0,0,17,3,1,1,0,0.863569438
7326,7326,"Johnson, Sam", Sam,Johnson,29143,109,2005,TX,3,0,1,1991,0,86,7396,0.751999974,32,0,0,1,1,0,8,64,0,0,1,1,1,1,0,17,0,0,0,0,0,0,0,0,0,18,1,1,1,0,0.99832654
7773,7773,"Johnson, Sam", Sam,Johnson,29143,110,2007,TX,3,0,0,1991,0,63,3969,0.77700001,32,0,0,0,1,0,9,81,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.087735355
8221,8222,"Johnson, Sam", Sam,Johnson,29143,111,2009,TX,3,0,0,1991,0,60,3600,0.75,32,0,0,0,1,0,10,100,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0.142347649
8676,8678,"Johnson, Sam", Sam,Johnson,29143,112,2011,TX,3,0,1,1991,0,66,4356,0.763999999,32,0,0,1,1,0,11,121,0,0,0,0,0,0,0,33,0,1,1,0,0,0,0,0,0,33,0,1,1,0,0.739323258
3307,3307,"Johnson, Tim", Tim,Johnson,15425,100,1987,SD,1,1,1,1986,0,59,3481,-0.165000007,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,20,1,2,1,1,0,0,0,0,0,21,2,3,2,2,1.729401588
3747,3747,"Johnson, Tim", Tim,Johnson,15425,101,1989,SD,1,1,1,1986,0,72,5184,-0.191,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,24,5,3,2,2,1,0,0,0,0,25,5,3,2,2,1.543087482
4199,4199,"Johnson, Tim", Tim,Johnson,15425,102,1991,SD,1,1,1,1986,0,68,4624,-0.216999993,1,0,0,0,0,0,3,9,0,0,0,0,0,0,0,21,6,2,2,0,0,0,0,0,0,21,6,2,2,0,0.987957239
4646,4646,"Johnson, Tim", Tim,Johnson,15425,103,1993,SD,1,1,1,1986,0,69,4761,-0.243000001,1,0,0,1,0,0,4,16,0,0,0,0,0,0,0,19,3,3,0,0,0,0,0,0,0,19,3,3,0,0,0.753177166
5100,5100,"Johnson, Tim", Tim,Johnson,15425,104,1995,SD,1,1,0,1986,0,60,3600,-0.268999994,1,0,0,0,0,0,5,25,0,0,1,0,0,0,0,36,3,1,1,1,0,0,0,0,0,37,3,1,1,1,1.459418893
6430,6430,"Johnson, Timothy", Timothy,Johnson,20116,107,2001,IL,15,0,1,2000,0,53,2809,0.254999995,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,5,1,0,0,0,0.172041699
6886,6886,"Johnson, Timothy", Timothy,Johnson,20116,108,2003,IL,15,0,1,2000,0,65,4225,0.254999995,19,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016602475
7327,7327,"Johnson, Timothy", Timothy,Johnson,20116,109,2005,IL,15,0,1,2000,0,61,3721,0.254999995,19,0,0,0,0,0,3,9,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,1,9,1,1,1,1,0.250083119
7772,7772,"Johnson, Timothy", Timothy,Johnson,20116,110,2007,IL,15,0,0,2000,0,58,3364,0.254999995,19,0,0,0,0,0,4,16,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0.090242073
8220,8221,"Johnson, Timothy", Timothy,Johnson,20116,111,2009,IL,15,0,0,2000,0,62,3844,0.819999993,19,0,0,0,0,0,5,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.069778264
8681,8683,"Johnson, Timothy", Timothy,Johnson,20116,112,2011,IL,15,0,1,2000,0,64,4096,0.967999995,18,0,0,1,0,0,6,36,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.174473166
1989,1989,"Johnston, Eugene", Eugene,Johnston,14836,97,1981,NC,6,0,0,1980,0,51,2601,0.759000003,11,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.085844696
3749,3749,"Johnston, Harry", Harry,Johnston,15609,101,1989,FL,14,1,1,1988,0,55,3025,-0.38499999,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.03155205
4200,4200,"Johnston, Harry", Harry,Johnston,15609,102,1991,FL,14,1,1,1988,0,66,4356,-0.38499999,19,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,0,4,1,1,1,0,0.090665855
4650,4650,"Johnston, Harry", Harry,Johnston,15609,103,1993,FL,19,1,1,1988,0,63,3969,-0.38499999,23,0,0,1,0,1,3,9,0,0,1,1,1,1,1,11,1,1,1,0,1,1,1,1,1,13,3,3,3,2,1.567421675
5103,5103,"Johnston, Harry", Harry,Johnston,15609,104,1995,FL,19,1,0,1988,0,66,4356,-0.38499999,23,0,0,1,0,1,4,16,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0.13430199
3750,3750,"Jones, Ben", Ben,Jones,95120,101,1989,GA,4,1,1,1988,0,60,3600,-0.231999993,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.04302552
4202,4202,"Jones, Ben", Ben,Jones,95120,102,1991,GA,4,1,1,1988,0,52,2704,-0.231999993,10,0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.067760557
206,206,"Jones, Ed", Ed,Jones,12038,93,1973,TN,7,1,1,1969,0,70,4900,-0.150999993,8,0,0,0,0,0,3,9,0,0,1,1,1,1,1,15,0,0,0,0,0,0,0,0,0,16,1,1,1,1,1.013916135
